"","datetime_est","datetime_utc","sun","sky_cover"
"2624",2024-04-19 08:00:00,2024-04-19 12:00:00,1,8
"2625",2024-04-19 09:00:00,2024-04-19 13:00:00,1,8
"2626",2024-04-19 10:00:00,2024-04-19 14:00:00,1,8
"2627",2024-04-19 11:00:00,2024-04-19 15:00:00,1,8
"2628",2024-04-19 12:00:00,2024-04-19 16:00:00,1,8
"2629",2024-04-19 13:00:00,2024-04-19 17:00:00,1,7
"2630",2024-04-19 14:00:00,2024-04-19 18:00:00,1,7
"2631",2024-04-19 15:00:00,2024-04-19 19:00:00,1,4
"2632",2024-04-19 16:00:00,2024-04-19 20:00:00,1,2
"2633",2024-04-19 17:00:00,2024-04-19 21:00:00,1,2
"2634",2024-04-19 18:00:00,2024-04-19 22:00:00,1,2
"2635",2024-04-19 19:00:00,2024-04-19 23:00:00,1,4
"2636",2024-04-19 20:00:00,2024-04-20,1,4
"2637",2024-04-19 21:00:00,2024-04-20 01:00:00,0,8
"2638",2024-04-19 22:00:00,2024-04-20 02:00:00,0,8
"2639",2024-04-19 23:00:00,2024-04-20 03:00:00,0,8
"2640",2024-04-20,2024-04-20 04:00:00,0,8
"2641",2024-04-20 01:00:00,2024-04-20 05:00:00,0,8
"2642",2024-04-20 02:00:00,2024-04-20 06:00:00,0,8
"2643",2024-04-20 03:00:00,2024-04-20 07:00:00,0,4
"2644",2024-04-20 04:00:00,2024-04-20 08:00:00,0,0
"2645",2024-04-20 05:00:00,2024-04-20 09:00:00,0,0
"2646",2024-04-20 06:00:00,2024-04-20 10:00:00,0,4
"2647",2024-04-20 07:00:00,2024-04-20 11:00:00,1,2
"2648",2024-04-20 08:00:00,2024-04-20 12:00:00,1,2
"2649",2024-04-20 09:00:00,2024-04-20 13:00:00,1,2
"2650",2024-04-20 10:00:00,2024-04-20 14:00:00,1,0
"2651",2024-04-20 11:00:00,2024-04-20 15:00:00,1,2
"2652",2024-04-20 12:00:00,2024-04-20 16:00:00,1,0
"2653",2024-04-20 13:00:00,2024-04-20 17:00:00,1,4
"2654",2024-04-20 14:00:00,2024-04-20 18:00:00,1,4
"2655",2024-04-20 15:00:00,2024-04-20 19:00:00,1,4
"2656",2024-04-20 16:00:00,2024-04-20 20:00:00,1,4
"2657",2024-04-20 17:00:00,2024-04-20 21:00:00,1,4
"2658",2024-04-20 18:00:00,2024-04-20 22:00:00,1,7
"2659",2024-04-20 19:00:00,2024-04-20 23:00:00,1,7
"2660",2024-04-20 20:00:00,2024-04-21,1,7
"2661",2024-04-20 21:00:00,2024-04-21 01:00:00,0,7
"2662",2024-04-20 22:00:00,2024-04-21 02:00:00,0,0
"2663",2024-04-20 23:00:00,2024-04-21 03:00:00,0,0
"2664",2024-04-21,2024-04-21 04:00:00,0,0
"2665",2024-04-21 01:00:00,2024-04-21 05:00:00,0,0
"2666",2024-04-21 02:00:00,2024-04-21 06:00:00,0,0
"2667",2024-04-21 03:00:00,2024-04-21 07:00:00,0,4
"2668",2024-04-21 04:00:00,2024-04-21 08:00:00,0,2
"2669",2024-04-21 05:00:00,2024-04-21 09:00:00,0,7
"2670",2024-04-21 06:00:00,2024-04-21 10:00:00,0,7
"2671",2024-04-21 07:00:00,2024-04-21 11:00:00,1,7
"2672",2024-04-21 08:00:00,2024-04-21 12:00:00,1,8
"2673",2024-04-21 09:00:00,2024-04-21 13:00:00,1,7
"2674",2024-04-21 10:00:00,2024-04-21 14:00:00,1,7
"2675",2024-04-21 11:00:00,2024-04-21 15:00:00,1,8
"2676",2024-04-21 12:00:00,2024-04-21 16:00:00,1,8
"2677",2024-04-21 13:00:00,2024-04-21 17:00:00,1,8
"2678",2024-04-21 14:00:00,2024-04-21 18:00:00,1,7
"2679",2024-04-21 15:00:00,2024-04-21 19:00:00,1,7
"2680",2024-04-21 16:00:00,2024-04-21 20:00:00,1,7
"2681",2024-04-21 17:00:00,2024-04-21 21:00:00,1,7
"2682",2024-04-21 18:00:00,2024-04-21 22:00:00,1,4
"2683",2024-04-21 19:00:00,2024-04-21 23:00:00,1,4
"2684",2024-04-21 20:00:00,2024-04-22,1,2
"2685",2024-04-21 21:00:00,2024-04-22 01:00:00,0,4
"2686",2024-04-21 22:00:00,2024-04-22 02:00:00,0,4
"2687",2024-04-21 23:00:00,2024-04-22 03:00:00,0,2
"2688",2024-04-22,2024-04-22 04:00:00,0,0
"2689",2024-04-22 01:00:00,2024-04-22 05:00:00,0,0
"2690",2024-04-22 02:00:00,2024-04-22 06:00:00,0,0
"2691",2024-04-22 03:00:00,2024-04-22 07:00:00,0,0
"2692",2024-04-22 04:00:00,2024-04-22 08:00:00,0,0
"2693",2024-04-22 05:00:00,2024-04-22 09:00:00,0,0
"2694",2024-04-22 06:00:00,2024-04-22 10:00:00,0,0
"2695",2024-04-22 07:00:00,2024-04-22 11:00:00,1,0
"2696",2024-04-22 08:00:00,2024-04-22 12:00:00,1,0
"2697",2024-04-22 09:00:00,2024-04-22 13:00:00,1,0
"2698",2024-04-22 10:00:00,2024-04-22 14:00:00,1,0
"2699",2024-04-22 11:00:00,2024-04-22 15:00:00,1,2
"2700",2024-04-22 12:00:00,2024-04-22 16:00:00,1,2
"2701",2024-04-22 13:00:00,2024-04-22 17:00:00,1,0
"2702",2024-04-22 14:00:00,2024-04-22 18:00:00,1,2
"2703",2024-04-22 15:00:00,2024-04-22 19:00:00,1,2
"2704",2024-04-22 16:00:00,2024-04-22 20:00:00,1,4
"2705",2024-04-22 17:00:00,2024-04-22 21:00:00,1,7
"2706",2024-04-22 18:00:00,2024-04-22 22:00:00,1,7
"2707",2024-04-22 19:00:00,2024-04-22 23:00:00,1,8
"2708",2024-04-22 20:00:00,2024-04-23,1,8
"2709",2024-04-22 21:00:00,2024-04-23 01:00:00,0,7
"2710",2024-04-22 22:00:00,2024-04-23 02:00:00,0,7
"2711",2024-04-22 23:00:00,2024-04-23 03:00:00,0,7
"2712",2024-04-23,2024-04-23 04:00:00,0,7
"2713",2024-04-23 01:00:00,2024-04-23 05:00:00,0,7
"2714",2024-04-23 02:00:00,2024-04-23 06:00:00,0,7
"2715",2024-04-23 03:00:00,2024-04-23 07:00:00,0,7
"2716",2024-04-23 04:00:00,2024-04-23 08:00:00,0,2
"2717",2024-04-23 05:00:00,2024-04-23 09:00:00,0,4
"2718",2024-04-23 06:00:00,2024-04-23 10:00:00,0,4
"2719",2024-04-23 07:00:00,2024-04-23 11:00:00,1,7
"2720",2024-04-23 08:00:00,2024-04-23 12:00:00,1,7
"2721",2024-04-23 09:00:00,2024-04-23 13:00:00,1,7
"2722",2024-04-23 10:00:00,2024-04-23 14:00:00,1,7
"2723",2024-04-23 11:00:00,2024-04-23 15:00:00,1,7
"2724",2024-04-23 12:00:00,2024-04-23 16:00:00,1,8
"2725",2024-04-23 13:00:00,2024-04-23 17:00:00,1,8
"2726",2024-04-23 14:00:00,2024-04-23 18:00:00,1,8
"2727",2024-04-23 15:00:00,2024-04-23 19:00:00,1,8
"2728",2024-04-23 16:00:00,2024-04-23 20:00:00,1,8
"2729",2024-04-23 17:00:00,2024-04-23 21:00:00,1,8
"2730",2024-04-23 18:00:00,2024-04-23 22:00:00,1,8
"2731",2024-04-23 19:00:00,2024-04-23 23:00:00,1,8
"2732",2024-04-23 20:00:00,2024-04-24,1,8
"2733",2024-04-23 21:00:00,2024-04-24 01:00:00,0,8
"2734",2024-04-23 22:00:00,2024-04-24 02:00:00,0,8
"2735",2024-04-23 23:00:00,2024-04-24 03:00:00,0,6
"2736",2024-04-24,2024-04-24 04:00:00,0,7
"2737",2024-04-24 01:00:00,2024-04-24 05:00:00,0,0
"2738",2024-04-24 02:00:00,2024-04-24 06:00:00,0,4
"2739",2024-04-24 03:00:00,2024-04-24 07:00:00,0,7.5
"2740",2024-04-24 04:00:00,2024-04-24 08:00:00,0,7.5
"2741",2024-04-24 05:00:00,2024-04-24 09:00:00,0,7
"2742",2024-04-24 06:00:00,2024-04-24 10:00:00,0,2
"2743",2024-04-24 07:00:00,2024-04-24 11:00:00,1,0
"2744",2024-04-24 08:00:00,2024-04-24 12:00:00,1,2
"2745",2024-04-24 09:00:00,2024-04-24 13:00:00,1,4
"2746",2024-04-24 10:00:00,2024-04-24 14:00:00,1,4
"2747",2024-04-24 11:00:00,2024-04-24 15:00:00,1,7
"2748",2024-04-24 12:00:00,2024-04-24 16:00:00,1,7
"2749",2024-04-24 13:00:00,2024-04-24 17:00:00,1,7
"2750",2024-04-24 14:00:00,2024-04-24 18:00:00,1,4
"2751",2024-04-24 15:00:00,2024-04-24 19:00:00,1,2
"2752",2024-04-24 16:00:00,2024-04-24 20:00:00,1,2
"2753",2024-04-24 17:00:00,2024-04-24 21:00:00,1,2
"2754",2024-04-24 18:00:00,2024-04-24 22:00:00,1,2
"2755",2024-04-24 19:00:00,2024-04-24 23:00:00,1,2
"2756",2024-04-24 20:00:00,2024-04-25,1,0
"2757",2024-04-24 21:00:00,2024-04-25 01:00:00,0,0
"2758",2024-04-24 22:00:00,2024-04-25 02:00:00,0,0
"2759",2024-04-24 23:00:00,2024-04-25 03:00:00,0,0
"2760",2024-04-25,2024-04-25 04:00:00,0,0
"2761",2024-04-25 01:00:00,2024-04-25 05:00:00,0,0
"2762",2024-04-25 02:00:00,2024-04-25 06:00:00,0,0
"2763",2024-04-25 03:00:00,2024-04-25 07:00:00,0,0
"2764",2024-04-25 04:00:00,2024-04-25 08:00:00,0,7
"2765",2024-04-25 05:00:00,2024-04-25 09:00:00,0,8
"2766",2024-04-25 06:00:00,2024-04-25 10:00:00,0,8
"2767",2024-04-25 07:00:00,2024-04-25 11:00:00,1,8
"2768",2024-04-25 08:00:00,2024-04-25 12:00:00,1,8
"2769",2024-04-25 09:00:00,2024-04-25 13:00:00,1,3
"2770",2024-04-25 10:00:00,2024-04-25 14:00:00,1,7
"2771",2024-04-25 11:00:00,2024-04-25 15:00:00,1,2
"2772",2024-04-25 12:00:00,2024-04-25 16:00:00,1,0
"2773",2024-04-25 13:00:00,2024-04-25 17:00:00,1,0
"2774",2024-04-25 14:00:00,2024-04-25 18:00:00,1,0
"2775",2024-04-25 15:00:00,2024-04-25 19:00:00,1,2
"2776",2024-04-25 16:00:00,2024-04-25 20:00:00,1,2
"2777",2024-04-25 17:00:00,2024-04-25 21:00:00,1,4
"2778",2024-04-25 18:00:00,2024-04-25 22:00:00,1,7
"2779",2024-04-25 19:00:00,2024-04-25 23:00:00,1,7
"2780",2024-04-25 20:00:00,2024-04-26,1,7
"2781",2024-04-25 21:00:00,2024-04-26 01:00:00,0,8
"2782",2024-04-25 22:00:00,2024-04-26 02:00:00,0,8
"2783",2024-04-25 23:00:00,2024-04-26 03:00:00,0,8
"2784",2024-04-26,2024-04-26 04:00:00,0,8
"2785",2024-04-26 01:00:00,2024-04-26 05:00:00,0,8
"2786",2024-04-26 02:00:00,2024-04-26 06:00:00,0,8
"2787",2024-04-26 03:00:00,2024-04-26 07:00:00,0,8
"2788",2024-04-26 04:00:00,2024-04-26 08:00:00,0,8
"2789",2024-04-26 05:00:00,2024-04-26 09:00:00,0,7
"2790",2024-04-26 06:00:00,2024-04-26 10:00:00,0,4
"2791",2024-04-26 07:00:00,2024-04-26 11:00:00,1,7
"2792",2024-04-26 08:00:00,2024-04-26 12:00:00,1,7
"2793",2024-04-26 09:00:00,2024-04-26 13:00:00,1,7
"2794",2024-04-26 10:00:00,2024-04-26 14:00:00,1,7
"2795",2024-04-26 11:00:00,2024-04-26 15:00:00,1,7
"2796",2024-04-26 12:00:00,2024-04-26 16:00:00,1,7
"2797",2024-04-26 13:00:00,2024-04-26 17:00:00,1,7
"2798",2024-04-26 14:00:00,2024-04-26 18:00:00,1,7
"2799",2024-04-26 15:00:00,2024-04-26 19:00:00,1,7
"2800",2024-04-26 16:00:00,2024-04-26 20:00:00,1,8
"2801",2024-04-26 17:00:00,2024-04-26 21:00:00,1,8
"2802",2024-04-26 18:00:00,2024-04-26 22:00:00,1,7
"2803",2024-04-26 19:00:00,2024-04-26 23:00:00,1,7
"2804",2024-04-26 20:00:00,2024-04-27,1,8
"2805",2024-04-26 21:00:00,2024-04-27 01:00:00,0,8
"2806",2024-04-26 22:00:00,2024-04-27 02:00:00,0,4
"2807",2024-04-26 23:00:00,2024-04-27 03:00:00,0,4
"2808",2024-04-27,2024-04-27 04:00:00,0,7
"2809",2024-04-27 01:00:00,2024-04-27 05:00:00,0,8
"2810",2024-04-27 02:00:00,2024-04-27 06:00:00,0,4
"2811",2024-04-27 03:00:00,2024-04-27 07:00:00,0,7
"2812",2024-04-27 04:00:00,2024-04-27 08:00:00,0,8
"2813",2024-04-27 05:00:00,2024-04-27 09:00:00,0,8
"2814",2024-04-27 06:00:00,2024-04-27 10:00:00,0,8
"2815",2024-04-27 07:00:00,2024-04-27 11:00:00,1,8
"2816",2024-04-27 08:00:00,2024-04-27 12:00:00,1,7
"2817",2024-04-27 09:00:00,2024-04-27 13:00:00,1,7
"2818",2024-04-27 10:00:00,2024-04-27 14:00:00,1,7
"2819",2024-04-27 11:00:00,2024-04-27 15:00:00,1,8
"2820",2024-04-27 12:00:00,2024-04-27 16:00:00,1,8
"2821",2024-04-27 13:00:00,2024-04-27 17:00:00,1,8
"2822",2024-04-27 14:00:00,2024-04-27 18:00:00,1,7
"2823",2024-04-27 15:00:00,2024-04-27 19:00:00,1,7
"2824",2024-04-27 16:00:00,2024-04-27 20:00:00,1,7
"2825",2024-04-27 17:00:00,2024-04-27 21:00:00,1,7
"2826",2024-04-27 18:00:00,2024-04-27 22:00:00,1,4
"2827",2024-04-27 19:00:00,2024-04-27 23:00:00,1,7
"2828",2024-04-27 20:00:00,2024-04-28,1,4
"2829",2024-04-27 21:00:00,2024-04-28 01:00:00,0,4
"2830",2024-04-27 22:00:00,2024-04-28 02:00:00,0,7
"2831",2024-04-27 23:00:00,2024-04-28 03:00:00,0,2
"2832",2024-04-28,2024-04-28 04:00:00,0,2
"2833",2024-04-28 01:00:00,2024-04-28 05:00:00,0,0
"2834",2024-04-28 02:00:00,2024-04-28 06:00:00,0,0
"2835",2024-04-28 03:00:00,2024-04-28 07:00:00,0,0
"2836",2024-04-28 04:00:00,2024-04-28 08:00:00,0,0
"2837",2024-04-28 05:00:00,2024-04-28 09:00:00,0,0
"2838",2024-04-28 06:00:00,2024-04-28 10:00:00,0,2
"2839",2024-04-28 07:00:00,2024-04-28 11:00:00,1,4
"2840",2024-04-28 08:00:00,2024-04-28 12:00:00,1,4
"2841",2024-04-28 09:00:00,2024-04-28 13:00:00,1,4
"2842",2024-04-28 10:00:00,2024-04-28 14:00:00,1,4
"2843",2024-04-28 11:00:00,2024-04-28 15:00:00,1,7
"2844",2024-04-28 12:00:00,2024-04-28 16:00:00,1,7
"2845",2024-04-28 13:00:00,2024-04-28 17:00:00,1,7
"2846",2024-04-28 14:00:00,2024-04-28 18:00:00,1,7
"2847",2024-04-28 15:00:00,2024-04-28 19:00:00,1,7
"2848",2024-04-28 16:00:00,2024-04-28 20:00:00,1,7
"2849",2024-04-28 17:00:00,2024-04-28 21:00:00,1,7
"2850",2024-04-28 18:00:00,2024-04-28 22:00:00,1,7
"2851",2024-04-28 19:00:00,2024-04-28 23:00:00,1,4
"2852",2024-04-28 20:00:00,2024-04-29,1,4
"2853",2024-04-28 21:00:00,2024-04-29 01:00:00,0,4
"2854",2024-04-28 22:00:00,2024-04-29 02:00:00,0,0
"2855",2024-04-28 23:00:00,2024-04-29 03:00:00,0,0
"2856",2024-04-29,2024-04-29 04:00:00,0,0
"2857",2024-04-29 01:00:00,2024-04-29 05:00:00,0,0
"2858",2024-04-29 02:00:00,2024-04-29 06:00:00,0,0
"2859",2024-04-29 03:00:00,2024-04-29 07:00:00,0,0
"2860",2024-04-29 04:00:00,2024-04-29 08:00:00,0,0
"2861",2024-04-29 05:00:00,2024-04-29 09:00:00,0,7
"2862",2024-04-29 06:00:00,2024-04-29 10:00:00,0,7
"2863",2024-04-29 07:00:00,2024-04-29 11:00:00,1,7
"2864",2024-04-29 08:00:00,2024-04-29 12:00:00,1,4
"2865",2024-04-29 09:00:00,2024-04-29 13:00:00,1,7
"2866",2024-04-29 10:00:00,2024-04-29 14:00:00,1,7
"2867",2024-04-29 11:00:00,2024-04-29 15:00:00,1,7
"2868",2024-04-29 12:00:00,2024-04-29 16:00:00,1,4
"2869",2024-04-29 13:00:00,2024-04-29 17:00:00,1,7
"2870",2024-04-29 14:00:00,2024-04-29 18:00:00,1,7
"2871",2024-04-29 15:00:00,2024-04-29 19:00:00,1,7
"2872",2024-04-29 16:00:00,2024-04-29 20:00:00,1,8
"2873",2024-04-29 17:00:00,2024-04-29 21:00:00,1,8
"2874",2024-04-29 18:00:00,2024-04-29 22:00:00,1,8
"2875",2024-04-29 19:00:00,2024-04-29 23:00:00,1,8
"2876",2024-04-29 20:00:00,2024-04-30,1,8
"2877",2024-04-29 21:00:00,2024-04-30 01:00:00,0,8
"2878",2024-04-29 22:00:00,2024-04-30 02:00:00,0,8
"2879",2024-04-29 23:00:00,2024-04-30 03:00:00,0,8
"2880",2024-04-30,2024-04-30 04:00:00,0,8
"2881",2024-04-30 01:00:00,2024-04-30 05:00:00,0,8
"2882",2024-04-30 02:00:00,2024-04-30 06:00:00,0,8
"2883",2024-04-30 03:00:00,2024-04-30 07:00:00,0,8
"2884",2024-04-30 04:00:00,2024-04-30 08:00:00,0,8
"2885",2024-04-30 05:00:00,2024-04-30 09:00:00,0,8
"2886",2024-04-30 06:00:00,2024-04-30 10:00:00,0,8
"2887",2024-04-30 07:00:00,2024-04-30 11:00:00,1,8
"2888",2024-04-30 08:00:00,2024-04-30 12:00:00,1,8
"2889",2024-04-30 09:00:00,2024-04-30 13:00:00,1,7.66666666666667
"2890",2024-04-30 10:00:00,2024-04-30 14:00:00,1,7
"2891",2024-04-30 11:00:00,2024-04-30 15:00:00,1,7
"2892",2024-04-30 12:00:00,2024-04-30 16:00:00,1,7
"2893",2024-04-30 13:00:00,2024-04-30 17:00:00,1,7
"2894",2024-04-30 14:00:00,2024-04-30 18:00:00,1,7
"2895",2024-04-30 15:00:00,2024-04-30 19:00:00,1,4
"2896",2024-04-30 16:00:00,2024-04-30 20:00:00,1,4
"2897",2024-04-30 17:00:00,2024-04-30 21:00:00,1,4
"2898",2024-04-30 18:00:00,2024-04-30 22:00:00,1,2
"2899",2024-04-30 19:00:00,2024-04-30 23:00:00,1,2
"2900",2024-04-30 20:00:00,2024-05-01,1,2
"2901",2024-04-30 21:00:00,2024-05-01 01:00:00,0,0
"2902",2024-04-30 22:00:00,2024-05-01 02:00:00,0,0
"2903",2024-04-30 23:00:00,2024-05-01 03:00:00,0,0
"2904",2024-05-01,2024-05-01 04:00:00,0,NA
"2905",2024-05-01 01:00:00,2024-05-01 05:00:00,0,4
"2906",2024-05-01 02:00:00,2024-05-01 06:00:00,0,2
"2907",2024-05-01 03:00:00,2024-05-01 07:00:00,0,2
"2908",2024-05-01 04:00:00,2024-05-01 08:00:00,0,0
"2909",2024-05-01 05:00:00,2024-05-01 09:00:00,0,2
"2910",2024-05-01 06:00:00,2024-05-01 10:00:00,0,7
"2911",2024-05-01 07:00:00,2024-05-01 11:00:00,1,7
"2912",2024-05-01 08:00:00,2024-05-01 12:00:00,1,4
"2913",2024-05-01 09:00:00,2024-05-01 13:00:00,1,0
"2914",2024-05-01 10:00:00,2024-05-01 14:00:00,1,7
"2915",2024-05-01 11:00:00,2024-05-01 15:00:00,1,7
"2916",2024-05-01 12:00:00,2024-05-01 16:00:00,1,7
"2917",2024-05-01 13:00:00,2024-05-01 17:00:00,1,7
"2918",2024-05-01 14:00:00,2024-05-01 18:00:00,1,7
"2919",2024-05-01 15:00:00,2024-05-01 19:00:00,1,7
"2920",2024-05-01 16:00:00,2024-05-01 20:00:00,1,7
"2921",2024-05-01 17:00:00,2024-05-01 21:00:00,1,8
"2922",2024-05-01 18:00:00,2024-05-01 22:00:00,1,8
"2923",2024-05-01 19:00:00,2024-05-01 23:00:00,1,8
"2924",2024-05-01 20:00:00,2024-05-02,1,7
"2925",2024-05-01 21:00:00,2024-05-02 01:00:00,0,8
"2926",2024-05-01 22:00:00,2024-05-02 02:00:00,0,4
"2927",2024-05-01 23:00:00,2024-05-02 03:00:00,0,7
"2928",2024-05-02,2024-05-02 04:00:00,0,7
"2929",2024-05-02 01:00:00,2024-05-02 05:00:00,0,2
"2930",2024-05-02 02:00:00,2024-05-02 06:00:00,0,0
"2931",2024-05-02 03:00:00,2024-05-02 07:00:00,0,2
"2932",2024-05-02 04:00:00,2024-05-02 08:00:00,0,0
"2933",2024-05-02 05:00:00,2024-05-02 09:00:00,0,0
"2934",2024-05-02 06:00:00,2024-05-02 10:00:00,0,0
"2935",2024-05-02 07:00:00,2024-05-02 11:00:00,1,2
"2936",2024-05-02 08:00:00,2024-05-02 12:00:00,1,4
"2937",2024-05-02 09:00:00,2024-05-02 13:00:00,1,4
"2938",2024-05-02 10:00:00,2024-05-02 14:00:00,1,0
"2939",2024-05-02 11:00:00,2024-05-02 15:00:00,1,0
"2940",2024-05-02 12:00:00,2024-05-02 16:00:00,1,2
"2941",2024-05-02 13:00:00,2024-05-02 17:00:00,1,2
"2942",2024-05-02 14:00:00,2024-05-02 18:00:00,1,2
"2943",2024-05-02 15:00:00,2024-05-02 19:00:00,1,4
"2944",2024-05-02 16:00:00,2024-05-02 20:00:00,1,4
"2945",2024-05-02 17:00:00,2024-05-02 21:00:00,1,7
"2946",2024-05-02 18:00:00,2024-05-02 22:00:00,1,7
"2947",2024-05-02 19:00:00,2024-05-02 23:00:00,1,8
"2948",2024-05-02 20:00:00,2024-05-03,1,8
"2949",2024-05-02 21:00:00,2024-05-03 01:00:00,0,8
"2950",2024-05-02 22:00:00,2024-05-03 02:00:00,0,8
"2951",2024-05-02 23:00:00,2024-05-03 03:00:00,0,7
"2952",2024-05-03,2024-05-03 04:00:00,0,7
"2953",2024-05-03 01:00:00,2024-05-03 05:00:00,0,8
"2954",2024-05-03 02:00:00,2024-05-03 06:00:00,0,8
"2955",2024-05-03 03:00:00,2024-05-03 07:00:00,0,8
"2956",2024-05-03 04:00:00,2024-05-03 08:00:00,0,8
"2957",2024-05-03 05:00:00,2024-05-03 09:00:00,0,8
"2958",2024-05-03 06:00:00,2024-05-03 10:00:00,0,8
"2959",2024-05-03 07:00:00,2024-05-03 11:00:00,1,8
"2960",2024-05-03 08:00:00,2024-05-03 12:00:00,1,8
"2961",2024-05-03 09:00:00,2024-05-03 13:00:00,1,8
"2962",2024-05-03 10:00:00,2024-05-03 14:00:00,1,8
"2963",2024-05-03 11:00:00,2024-05-03 15:00:00,1,7
"2964",2024-05-03 12:00:00,2024-05-03 16:00:00,1,8
"2965",2024-05-03 13:00:00,2024-05-03 17:00:00,1,8
"2966",2024-05-03 14:00:00,2024-05-03 18:00:00,1,7.5
"2967",2024-05-03 15:00:00,2024-05-03 19:00:00,1,8
"2968",2024-05-03 16:00:00,2024-05-03 20:00:00,1,8
"2969",2024-05-03 17:00:00,2024-05-03 21:00:00,1,8
"2970",2024-05-03 18:00:00,2024-05-03 22:00:00,1,8
"2971",2024-05-03 19:00:00,2024-05-03 23:00:00,1,8
"2972",2024-05-03 20:00:00,2024-05-04,1,8
"2973",2024-05-03 21:00:00,2024-05-04 01:00:00,0,8
"2974",2024-05-03 22:00:00,2024-05-04 02:00:00,0,7
"2975",2024-05-03 23:00:00,2024-05-04 03:00:00,0,8
"2976",2024-05-04,2024-05-04 04:00:00,0,8
"2977",2024-05-04 01:00:00,2024-05-04 05:00:00,0,8
"2978",2024-05-04 02:00:00,2024-05-04 06:00:00,0,8
"2979",2024-05-04 03:00:00,2024-05-04 07:00:00,0,8
"2980",2024-05-04 04:00:00,2024-05-04 08:00:00,0,8
"2981",2024-05-04 05:00:00,2024-05-04 09:00:00,0,5
"2982",2024-05-04 06:00:00,2024-05-04 10:00:00,0,8
"2983",2024-05-04 07:00:00,2024-05-04 11:00:00,1,8
"2984",2024-05-04 08:00:00,2024-05-04 12:00:00,1,8
"2985",2024-05-04 09:00:00,2024-05-04 13:00:00,1,8
"2986",2024-05-04 10:00:00,2024-05-04 14:00:00,1,8
"2987",2024-05-04 11:00:00,2024-05-04 15:00:00,1,8
"2988",2024-05-04 12:00:00,2024-05-04 16:00:00,1,7.5
"2989",2024-05-04 13:00:00,2024-05-04 17:00:00,1,8
"2990",2024-05-04 14:00:00,2024-05-04 18:00:00,1,7.33333333333333
"2991",2024-05-04 15:00:00,2024-05-04 19:00:00,1,7
"2992",2024-05-04 16:00:00,2024-05-04 20:00:00,1,7
"2993",2024-05-04 17:00:00,2024-05-04 21:00:00,1,7
"2994",2024-05-04 18:00:00,2024-05-04 22:00:00,1,4
"2995",2024-05-04 19:00:00,2024-05-04 23:00:00,1,7
"2996",2024-05-04 20:00:00,2024-05-05,1,7
"2997",2024-05-04 21:00:00,2024-05-05 01:00:00,0,4
"2998",2024-05-04 22:00:00,2024-05-05 02:00:00,0,4
"2999",2024-05-04 23:00:00,2024-05-05 03:00:00,0,2
"3000",2024-05-05,2024-05-05 04:00:00,0,2
"3001",2024-05-05 01:00:00,2024-05-05 05:00:00,0,2
"3002",2024-05-05 02:00:00,2024-05-05 06:00:00,0,4
"3003",2024-05-05 03:00:00,2024-05-05 07:00:00,0,7
"3004",2024-05-05 04:00:00,2024-05-05 08:00:00,0,7
"3005",2024-05-05 05:00:00,2024-05-05 09:00:00,0,7.66666666666667
"3006",2024-05-05 06:00:00,2024-05-05 10:00:00,0,4.66666666666667
"3007",2024-05-05 07:00:00,2024-05-05 11:00:00,1,6.25
"3008",2024-05-05 08:00:00,2024-05-05 12:00:00,1,5.5
"3009",2024-05-05 09:00:00,2024-05-05 13:00:00,1,4
"3010",2024-05-05 10:00:00,2024-05-05 14:00:00,1,4
"3011",2024-05-05 11:00:00,2024-05-05 15:00:00,1,7
"3012",2024-05-05 12:00:00,2024-05-05 16:00:00,1,8
"3013",2024-05-05 13:00:00,2024-05-05 17:00:00,1,7
"3014",2024-05-05 14:00:00,2024-05-05 18:00:00,1,7
"3015",2024-05-05 15:00:00,2024-05-05 19:00:00,1,7
"3016",2024-05-05 16:00:00,2024-05-05 20:00:00,1,7
"3017",2024-05-05 17:00:00,2024-05-05 21:00:00,1,7
"3018",2024-05-05 18:00:00,2024-05-05 22:00:00,1,7
"3019",2024-05-05 19:00:00,2024-05-05 23:00:00,1,7
"3020",2024-05-05 20:00:00,2024-05-06,1,7
"3021",2024-05-05 21:00:00,2024-05-06 01:00:00,0,8
"3022",2024-05-05 22:00:00,2024-05-06 02:00:00,0,8
"3023",2024-05-05 23:00:00,2024-05-06 03:00:00,0,7
"3024",2024-05-06,2024-05-06 04:00:00,0,8
"3025",2024-05-06 01:00:00,2024-05-06 05:00:00,0,8
"3026",2024-05-06 02:00:00,2024-05-06 06:00:00,0,8
"3027",2024-05-06 03:00:00,2024-05-06 07:00:00,0,8
"3028",2024-05-06 04:00:00,2024-05-06 08:00:00,0,8
"3029",2024-05-06 05:00:00,2024-05-06 09:00:00,0,8
"3030",2024-05-06 06:00:00,2024-05-06 10:00:00,0,8
"3031",2024-05-06 07:00:00,2024-05-06 11:00:00,1,8
"3032",2024-05-06 08:00:00,2024-05-06 12:00:00,1,8
"3033",2024-05-06 09:00:00,2024-05-06 13:00:00,1,8
"3034",2024-05-06 10:00:00,2024-05-06 14:00:00,1,8
"3035",2024-05-06 11:00:00,2024-05-06 15:00:00,1,8
"3036",2024-05-06 12:00:00,2024-05-06 16:00:00,1,7
"3037",2024-05-06 13:00:00,2024-05-06 17:00:00,1,8
"3038",2024-05-06 14:00:00,2024-05-06 18:00:00,1,7
