"","datetime_local","datetime_utc","location","sun","sky_cover"
"20568",2024-05-05 08:00:00,2024-05-05 12:00:00,"SMF",0,2
"20569",2024-05-05 09:00:00,2024-05-05 13:00:00,"SMF",0,2
"20570",2024-05-05 10:00:00,2024-05-05 14:00:00,"SMF",1,0
"20571",2024-05-05 11:00:00,2024-05-05 15:00:00,"SMF",1,2
"20572",2024-05-05 12:00:00,2024-05-05 16:00:00,"SMF",1,2
"20573",2024-05-05 13:00:00,2024-05-05 17:00:00,"SMF",1,7
"20574",2024-05-05 14:00:00,2024-05-05 18:00:00,"SMF",1,7
"20575",2024-05-05 15:00:00,2024-05-05 19:00:00,"SMF",1,7
"20576",2024-05-05 16:00:00,2024-05-05 20:00:00,"SMF",1,7
"20577",2024-05-05 17:00:00,2024-05-05 21:00:00,"SMF",1,7
"20578",2024-05-05 18:00:00,2024-05-05 22:00:00,"SMF",1,7
"20579",2024-05-05 19:00:00,2024-05-05 23:00:00,"SMF",1,7
"20580",2024-05-05 20:00:00,2024-05-06,"SMF",1,4
"20581",2024-05-05 21:00:00,2024-05-06 01:00:00,"SMF",1,4
"20582",2024-05-05 22:00:00,2024-05-06 02:00:00,"SMF",1,4
"20583",2024-05-05 23:00:00,2024-05-06 03:00:00,"SMF",0,2
"20584",2024-05-06,2024-05-06 04:00:00,"SMF",0,0
"20585",2024-05-06 01:00:00,2024-05-06 05:00:00,"SMF",0,0
"20586",2024-05-06 02:00:00,2024-05-06 06:00:00,"SMF",0,0
"20587",2024-05-06 03:00:00,2024-05-06 07:00:00,"SMF",0,0
"20588",2024-05-06 04:00:00,2024-05-06 08:00:00,"SMF",0,0
"20589",2024-05-06 05:00:00,2024-05-06 09:00:00,"SMF",0,0
"20590",2024-05-06 06:00:00,2024-05-06 10:00:00,"SMF",0,0
"20591",2024-05-06 07:00:00,2024-05-06 11:00:00,"SMF",0,0
"20592",2024-05-06 08:00:00,2024-05-06 12:00:00,"SMF",0,0
"20593",2024-05-06 09:00:00,2024-05-06 13:00:00,"SMF",0,0
"20594",2024-05-06 10:00:00,2024-05-06 14:00:00,"SMF",1,0
"20595",2024-05-06 11:00:00,2024-05-06 15:00:00,"SMF",1,0
"20596",2024-05-06 12:00:00,2024-05-06 16:00:00,"SMF",1,2
"20597",2024-05-06 13:00:00,2024-05-06 17:00:00,"SMF",1,2
"20598",2024-05-06 14:00:00,2024-05-06 18:00:00,"SMF",1,2
"20599",2024-05-06 15:00:00,2024-05-06 19:00:00,"SMF",1,2
"20600",2024-05-06 16:00:00,2024-05-06 20:00:00,"SMF",1,2
"20601",2024-05-06 17:00:00,2024-05-06 21:00:00,"SMF",1,2
"20602",2024-05-06 18:00:00,2024-05-06 22:00:00,"SMF",1,4
"20603",2024-05-06 19:00:00,2024-05-06 23:00:00,"SMF",1,7
"20604",2024-05-06 20:00:00,2024-05-07,"SMF",1,7
"20605",2024-05-06 21:00:00,2024-05-07 01:00:00,"SMF",1,4
"20606",2024-05-06 22:00:00,2024-05-07 02:00:00,"SMF",1,7
"20607",2024-05-06 23:00:00,2024-05-07 03:00:00,"SMF",0,7
"20608",2024-05-07,2024-05-07 04:00:00,"SMF",0,4
"20609",2024-05-07 01:00:00,2024-05-07 05:00:00,"SMF",0,4
"20610",2024-05-07 02:00:00,2024-05-07 06:00:00,"SMF",0,4
"20611",2024-05-07 03:00:00,2024-05-07 07:00:00,"SMF",0,2
"20612",2024-05-07 04:00:00,2024-05-07 08:00:00,"SMF",0,2
"20613",2024-05-07 05:00:00,2024-05-07 09:00:00,"SMF",0,0
"20614",2024-05-07 06:00:00,2024-05-07 10:00:00,"SMF",0,2
"20615",2024-05-07 07:00:00,2024-05-07 11:00:00,"SMF",0,0
"20616",2024-05-07 08:00:00,2024-05-07 12:00:00,"SMF",0,2
"20617",2024-05-07 09:00:00,2024-05-07 13:00:00,"SMF",0,2
"20618",2024-05-07 10:00:00,2024-05-07 14:00:00,"SMF",1,2
"20619",2024-05-07 11:00:00,2024-05-07 15:00:00,"SMF",1,7
"20620",2024-05-07 12:00:00,2024-05-07 16:00:00,"SMF",1,5.5
"20621",2024-05-07 13:00:00,2024-05-07 17:00:00,"SMF",1,7
"20622",2024-05-07 14:00:00,2024-05-07 18:00:00,"SMF",1,2
"20623",2024-05-07 15:00:00,2024-05-07 19:00:00,"SMF",1,2
"20624",2024-05-07 16:00:00,2024-05-07 20:00:00,"SMF",1,2
"20625",2024-05-07 17:00:00,2024-05-07 21:00:00,"SMF",1,2
"20626",2024-05-07 18:00:00,2024-05-07 22:00:00,"SMF",1,2
"20627",2024-05-07 19:00:00,2024-05-07 23:00:00,"SMF",1,2
"20628",2024-05-07 20:00:00,2024-05-08,"SMF",1,0
"20629",2024-05-07 21:00:00,2024-05-08 01:00:00,"SMF",1,0
"20630",2024-05-07 22:00:00,2024-05-08 02:00:00,"SMF",1,0
"20631",2024-05-07 23:00:00,2024-05-08 03:00:00,"SMF",1,0
"20632",2024-05-08,2024-05-08 04:00:00,"SMF",0,0
"20633",2024-05-08 01:00:00,2024-05-08 05:00:00,"SMF",0,0
"20634",2024-05-08 02:00:00,2024-05-08 06:00:00,"SMF",0,0
"20635",2024-05-08 03:00:00,2024-05-08 07:00:00,"SMF",0,0
"20636",2024-05-08 04:00:00,2024-05-08 08:00:00,"SMF",0,0
"20637",2024-05-08 05:00:00,2024-05-08 09:00:00,"SMF",0,0
"20638",2024-05-08 06:00:00,2024-05-08 10:00:00,"SMF",0,0
"20639",2024-05-08 07:00:00,2024-05-08 11:00:00,"SMF",0,0
"20640",2024-05-08 08:00:00,2024-05-08 12:00:00,"SMF",0,0
"20641",2024-05-08 09:00:00,2024-05-08 13:00:00,"SMF",0,0
"20642",2024-05-08 10:00:00,2024-05-08 14:00:00,"SMF",1,0
"20643",2024-05-08 11:00:00,2024-05-08 15:00:00,"SMF",1,0
"20644",2024-05-08 12:00:00,2024-05-08 16:00:00,"SMF",1,0
"20645",2024-05-08 13:00:00,2024-05-08 17:00:00,"SMF",1,0
"20646",2024-05-08 14:00:00,2024-05-08 18:00:00,"SMF",1,0
"20647",2024-05-08 15:00:00,2024-05-08 19:00:00,"SMF",1,0
"20648",2024-05-08 16:00:00,2024-05-08 20:00:00,"SMF",1,0
"20649",2024-05-08 17:00:00,2024-05-08 21:00:00,"SMF",1,0
"20650",2024-05-08 18:00:00,2024-05-08 22:00:00,"SMF",1,0
"20651",2024-05-08 19:00:00,2024-05-08 23:00:00,"SMF",1,0
"20652",2024-05-08 20:00:00,2024-05-09,"SMF",1,0
"20653",2024-05-08 21:00:00,2024-05-09 01:00:00,"SMF",1,0
"20654",2024-05-08 22:00:00,2024-05-09 02:00:00,"SMF",1,0
"20655",2024-05-08 23:00:00,2024-05-09 03:00:00,"SMF",1,0
"20656",2024-05-09,2024-05-09 04:00:00,"SMF",0,0
"20657",2024-05-09 01:00:00,2024-05-09 05:00:00,"SMF",0,0
"20658",2024-05-09 02:00:00,2024-05-09 06:00:00,"SMF",0,0
"20659",2024-05-09 03:00:00,2024-05-09 07:00:00,"SMF",0,0
"20660",2024-05-09 04:00:00,2024-05-09 08:00:00,"SMF",0,0
"20661",2024-05-09 05:00:00,2024-05-09 09:00:00,"SMF",0,0
"20662",2024-05-09 06:00:00,2024-05-09 10:00:00,"SMF",0,0
"20663",2024-05-09 07:00:00,2024-05-09 11:00:00,"SMF",0,0
"20664",2024-05-09 08:00:00,2024-05-09 12:00:00,"SMF",0,0
"20665",2024-05-09 09:00:00,2024-05-09 13:00:00,"SMF",0,2
"20666",2024-05-09 10:00:00,2024-05-09 14:00:00,"SMF",1,2
"20667",2024-05-09 11:00:00,2024-05-09 15:00:00,"SMF",1,2
"20668",2024-05-09 12:00:00,2024-05-09 16:00:00,"SMF",1,2
"20669",2024-05-09 13:00:00,2024-05-09 17:00:00,"SMF",1,2
"20670",2024-05-09 14:00:00,2024-05-09 18:00:00,"SMF",1,2
"20671",2024-05-09 15:00:00,2024-05-09 19:00:00,"SMF",1,2
"20672",2024-05-09 16:00:00,2024-05-09 20:00:00,"SMF",1,2
"20673",2024-05-09 17:00:00,2024-05-09 21:00:00,"SMF",1,2
"20674",2024-05-09 18:00:00,2024-05-09 22:00:00,"SMF",1,2
"20675",2024-05-09 19:00:00,2024-05-09 23:00:00,"SMF",1,0
"20676",2024-05-09 20:00:00,2024-05-10,"SMF",1,0
"20677",2024-05-09 21:00:00,2024-05-10 01:00:00,"SMF",1,0
"20678",2024-05-09 22:00:00,2024-05-10 02:00:00,"SMF",1,0
"20679",2024-05-09 23:00:00,2024-05-10 03:00:00,"SMF",1,0
"20680",2024-05-10,2024-05-10 04:00:00,"SMF",0,0
"20681",2024-05-10 01:00:00,2024-05-10 05:00:00,"SMF",0,0
"20682",2024-05-10 02:00:00,2024-05-10 06:00:00,"SMF",0,0
"20683",2024-05-10 03:00:00,2024-05-10 07:00:00,"SMF",0,0
"20684",2024-05-10 04:00:00,2024-05-10 08:00:00,"SMF",0,0
"20685",2024-05-10 05:00:00,2024-05-10 09:00:00,"SMF",0,0
"20686",2024-05-10 06:00:00,2024-05-10 10:00:00,"SMF",0,0
"20687",2024-05-10 07:00:00,2024-05-10 11:00:00,"SMF",0,0
"20688",2024-05-10 08:00:00,2024-05-10 12:00:00,"SMF",0,0
"20689",2024-05-10 09:00:00,2024-05-10 13:00:00,"SMF",0,0
"20690",2024-05-10 10:00:00,2024-05-10 14:00:00,"SMF",1,0
"20691",2024-05-10 11:00:00,2024-05-10 15:00:00,"SMF",1,0
"20692",2024-05-10 12:00:00,2024-05-10 16:00:00,"SMF",1,0
"20693",2024-05-10 13:00:00,2024-05-10 17:00:00,"SMF",1,0
"20694",2024-05-10 14:00:00,2024-05-10 18:00:00,"SMF",1,0
"20695",2024-05-10 15:00:00,2024-05-10 19:00:00,"SMF",1,0
"20696",2024-05-10 16:00:00,2024-05-10 20:00:00,"SMF",1,0
"20697",2024-05-10 17:00:00,2024-05-10 21:00:00,"SMF",1,0
"20698",2024-05-10 18:00:00,2024-05-10 22:00:00,"SMF",1,0
"20699",2024-05-10 19:00:00,2024-05-10 23:00:00,"SMF",1,0
"20700",2024-05-10 20:00:00,2024-05-11,"SMF",1,0
"20701",2024-05-10 21:00:00,2024-05-11 01:00:00,"SMF",1,0
"20702",2024-05-10 22:00:00,2024-05-11 02:00:00,"SMF",1,0
"20703",2024-05-10 23:00:00,2024-05-11 03:00:00,"SMF",1,0
"20704",2024-05-11,2024-05-11 04:00:00,"SMF",0,0
"20705",2024-05-11 01:00:00,2024-05-11 05:00:00,"SMF",0,0
"20706",2024-05-11 02:00:00,2024-05-11 06:00:00,"SMF",0,0
"20707",2024-05-11 03:00:00,2024-05-11 07:00:00,"SMF",0,0
"20708",2024-05-11 04:00:00,2024-05-11 08:00:00,"SMF",0,0
"20709",2024-05-11 05:00:00,2024-05-11 09:00:00,"SMF",0,0
"20710",2024-05-11 06:00:00,2024-05-11 10:00:00,"SMF",0,0
"20711",2024-05-11 07:00:00,2024-05-11 11:00:00,"SMF",0,0
"20712",2024-05-11 08:00:00,2024-05-11 12:00:00,"SMF",0,0
"20713",2024-05-11 09:00:00,2024-05-11 13:00:00,"SMF",0,0
"20714",2024-05-11 10:00:00,2024-05-11 14:00:00,"SMF",1,0
"20715",2024-05-11 11:00:00,2024-05-11 15:00:00,"SMF",1,0
"20716",2024-05-11 12:00:00,2024-05-11 16:00:00,"SMF",1,0
"20717",2024-05-11 13:00:00,2024-05-11 17:00:00,"SMF",1,0
"20718",2024-05-11 14:00:00,2024-05-11 18:00:00,"SMF",1,2
"20719",2024-05-11 15:00:00,2024-05-11 19:00:00,"SMF",1,2
"20720",2024-05-11 16:00:00,2024-05-11 20:00:00,"SMF",1,2
"20721",2024-05-11 17:00:00,2024-05-11 21:00:00,"SMF",1,2
"20722",2024-05-11 18:00:00,2024-05-11 22:00:00,"SMF",1,2
"20723",2024-05-11 19:00:00,2024-05-11 23:00:00,"SMF",1,2
"20724",2024-05-11 20:00:00,2024-05-12,"SMF",1,0
"20725",2024-05-11 21:00:00,2024-05-12 01:00:00,"SMF",1,0
"20726",2024-05-11 22:00:00,2024-05-12 02:00:00,"SMF",1,0
"20727",2024-05-11 23:00:00,2024-05-12 03:00:00,"SMF",1,0
"20728",2024-05-12,2024-05-12 04:00:00,"SMF",0,0
"20729",2024-05-12 01:00:00,2024-05-12 05:00:00,"SMF",0,0
"20730",2024-05-12 02:00:00,2024-05-12 06:00:00,"SMF",0,0
"20731",2024-05-12 03:00:00,2024-05-12 07:00:00,"SMF",0,0
"20732",2024-05-12 04:00:00,2024-05-12 08:00:00,"SMF",0,0
"20733",2024-05-12 05:00:00,2024-05-12 09:00:00,"SMF",0,0
"20734",2024-05-12 06:00:00,2024-05-12 10:00:00,"SMF",0,0
"20735",2024-05-12 07:00:00,2024-05-12 11:00:00,"SMF",0,0
"20736",2024-05-12 08:00:00,2024-05-12 12:00:00,"SMF",0,0
"20737",2024-05-12 09:00:00,2024-05-12 13:00:00,"SMF",0,0
"20738",2024-05-12 10:00:00,2024-05-12 14:00:00,"SMF",1,0
"20739",2024-05-12 11:00:00,2024-05-12 15:00:00,"SMF",1,0
"20740",2024-05-12 12:00:00,2024-05-12 16:00:00,"SMF",1,0
"20741",2024-05-12 13:00:00,2024-05-12 17:00:00,"SMF",1,0
"20742",2024-05-12 14:00:00,2024-05-12 18:00:00,"SMF",1,0
"20743",2024-05-12 15:00:00,2024-05-12 19:00:00,"SMF",1,0
"20744",2024-05-12 16:00:00,2024-05-12 20:00:00,"SMF",1,0
"20745",2024-05-12 17:00:00,2024-05-12 21:00:00,"SMF",1,0
"20746",2024-05-12 18:00:00,2024-05-12 22:00:00,"SMF",1,0
"20747",2024-05-12 19:00:00,2024-05-12 23:00:00,"SMF",1,0
"20748",2024-05-12 20:00:00,2024-05-13,"SMF",1,0
"20749",2024-05-12 21:00:00,2024-05-13 01:00:00,"SMF",1,0
"20750",2024-05-12 22:00:00,2024-05-13 02:00:00,"SMF",1,0
"20751",2024-05-12 23:00:00,2024-05-13 03:00:00,"SMF",1,0
"20752",2024-05-13,2024-05-13 04:00:00,"SMF",0,0
"20753",2024-05-13 01:00:00,2024-05-13 05:00:00,"SMF",0,0
"20754",2024-05-13 02:00:00,2024-05-13 06:00:00,"SMF",0,0
"20755",2024-05-13 03:00:00,2024-05-13 07:00:00,"SMF",0,0
"20756",2024-05-13 04:00:00,2024-05-13 08:00:00,"SMF",0,0
"20757",2024-05-13 05:00:00,2024-05-13 09:00:00,"SMF",0,0
"20758",2024-05-13 06:00:00,2024-05-13 10:00:00,"SMF",0,0
"20759",2024-05-13 07:00:00,2024-05-13 11:00:00,"SMF",0,0
"20760",2024-05-13 08:00:00,2024-05-13 12:00:00,"SMF",0,0
"20761",2024-05-13 09:00:00,2024-05-13 13:00:00,"SMF",0,2
"20762",2024-05-13 10:00:00,2024-05-13 14:00:00,"SMF",1,0
"20763",2024-05-13 11:00:00,2024-05-13 15:00:00,"SMF",1,2
"20764",2024-05-13 12:00:00,2024-05-13 16:00:00,"SMF",1,2
"20765",2024-05-13 13:00:00,2024-05-13 17:00:00,"SMF",1,2
"20766",2024-05-13 14:00:00,2024-05-13 18:00:00,"SMF",1,0
"20767",2024-05-13 15:00:00,2024-05-13 19:00:00,"SMF",1,0
"20768",2024-05-13 16:00:00,2024-05-13 20:00:00,"SMF",1,0
"20769",2024-05-13 17:00:00,2024-05-13 21:00:00,"SMF",1,0
"20770",2024-05-13 18:00:00,2024-05-13 22:00:00,"SMF",1,0
"20771",2024-05-13 19:00:00,2024-05-13 23:00:00,"SMF",1,0
"20772",2024-05-13 20:00:00,2024-05-14,"SMF",1,0
"20773",2024-05-13 21:00:00,2024-05-14 01:00:00,"SMF",1,0
"20774",2024-05-13 22:00:00,2024-05-14 02:00:00,"SMF",1,0
"20775",2024-05-13 23:00:00,2024-05-14 03:00:00,"SMF",1,0
"20776",2024-05-14,2024-05-14 04:00:00,"SMF",0,0
"20777",2024-05-14 01:00:00,2024-05-14 05:00:00,"SMF",0,0
"20778",2024-05-14 02:00:00,2024-05-14 06:00:00,"SMF",0,0
"20779",2024-05-14 03:00:00,2024-05-14 07:00:00,"SMF",0,0
"20780",2024-05-14 04:00:00,2024-05-14 08:00:00,"SMF",0,0
"20781",2024-05-14 05:00:00,2024-05-14 09:00:00,"SMF",0,0
"20782",2024-05-14 06:00:00,2024-05-14 10:00:00,"SMF",0,0
"20783",2024-05-14 07:00:00,2024-05-14 11:00:00,"SMF",0,0
"20784",2024-05-14 08:00:00,2024-05-14 12:00:00,"SMF",0,0
"20785",2024-05-14 09:00:00,2024-05-14 13:00:00,"SMF",0,0
"20786",2024-05-14 10:00:00,2024-05-14 14:00:00,"SMF",1,0
"20787",2024-05-14 11:00:00,2024-05-14 15:00:00,"SMF",1,4
"20788",2024-05-14 12:00:00,2024-05-14 16:00:00,"SMF",1,4
"20789",2024-05-14 13:00:00,2024-05-14 17:00:00,"SMF",1,7
"20790",2024-05-14 14:00:00,2024-05-14 18:00:00,"SMF",1,7
"20791",2024-05-14 15:00:00,2024-05-14 19:00:00,"SMF",1,7
"20792",2024-05-14 16:00:00,2024-05-14 20:00:00,"SMF",1,7
"20793",2024-05-14 17:00:00,2024-05-14 21:00:00,"SMF",1,7
"20794",2024-05-14 18:00:00,2024-05-14 22:00:00,"SMF",1,4
"20795",2024-05-14 19:00:00,2024-05-14 23:00:00,"SMF",1,4
"20796",2024-05-14 20:00:00,2024-05-15,"SMF",1,4
"20797",2024-05-14 21:00:00,2024-05-15 01:00:00,"SMF",1,4
"20798",2024-05-14 22:00:00,2024-05-15 02:00:00,"SMF",1,2
"20799",2024-05-14 23:00:00,2024-05-15 03:00:00,"SMF",1,2
"20800",2024-05-15,2024-05-15 04:00:00,"SMF",0,0
"20801",2024-05-15 01:00:00,2024-05-15 05:00:00,"SMF",0,0
"20802",2024-05-15 02:00:00,2024-05-15 06:00:00,"SMF",0,0
"20803",2024-05-15 03:00:00,2024-05-15 07:00:00,"SMF",0,0
"20804",2024-05-15 04:00:00,2024-05-15 08:00:00,"SMF",0,0
"20805",2024-05-15 05:00:00,2024-05-15 09:00:00,"SMF",0,0
"20806",2024-05-15 06:00:00,2024-05-15 10:00:00,"SMF",0,0
"20807",2024-05-15 07:00:00,2024-05-15 11:00:00,"SMF",0,0
"20808",2024-05-15 08:00:00,2024-05-15 12:00:00,"SMF",0,0
"20809",2024-05-15 09:00:00,2024-05-15 13:00:00,"SMF",1,0
"20810",2024-05-15 10:00:00,2024-05-15 14:00:00,"SMF",1,0
"20811",2024-05-15 11:00:00,2024-05-15 15:00:00,"SMF",1,0
"20812",2024-05-15 12:00:00,2024-05-15 16:00:00,"SMF",1,0
"20813",2024-05-15 13:00:00,2024-05-15 17:00:00,"SMF",1,0
"20814",2024-05-15 14:00:00,2024-05-15 18:00:00,"SMF",1,0
"20815",2024-05-15 15:00:00,2024-05-15 19:00:00,"SMF",1,0
"20816",2024-05-15 16:00:00,2024-05-15 20:00:00,"SMF",1,0
"20817",2024-05-15 17:00:00,2024-05-15 21:00:00,"SMF",1,0
"20818",2024-05-15 18:00:00,2024-05-15 22:00:00,"SMF",1,0
"20819",2024-05-15 19:00:00,2024-05-15 23:00:00,"SMF",1,0
"20820",2024-05-15 20:00:00,2024-05-16,"SMF",1,0
"20821",2024-05-15 21:00:00,2024-05-16 01:00:00,"SMF",1,0
"20822",2024-05-15 22:00:00,2024-05-16 02:00:00,"SMF",1,0
"20823",2024-05-15 23:00:00,2024-05-16 03:00:00,"SMF",1,0
"20824",2024-05-16,2024-05-16 04:00:00,"SMF",0,0
"20825",2024-05-16 01:00:00,2024-05-16 05:00:00,"SMF",0,0
"20826",2024-05-16 02:00:00,2024-05-16 06:00:00,"SMF",0,0
"20827",2024-05-16 03:00:00,2024-05-16 07:00:00,"SMF",0,0
"20828",2024-05-16 04:00:00,2024-05-16 08:00:00,"SMF",0,0
"20829",2024-05-16 05:00:00,2024-05-16 09:00:00,"SMF",0,0
"20830",2024-05-16 06:00:00,2024-05-16 10:00:00,"SMF",0,0
"20831",2024-05-16 07:00:00,2024-05-16 11:00:00,"SMF",0,0
"20832",2024-05-16 08:00:00,2024-05-16 12:00:00,"SMF",0,0
"20833",2024-05-16 09:00:00,2024-05-16 13:00:00,"SMF",1,0
"20834",2024-05-16 10:00:00,2024-05-16 14:00:00,"SMF",1,0
"20835",2024-05-16 11:00:00,2024-05-16 15:00:00,"SMF",1,0
"20836",2024-05-16 12:00:00,2024-05-16 16:00:00,"SMF",1,0
"20837",2024-05-16 13:00:00,2024-05-16 17:00:00,"SMF",1,0
"20838",2024-05-16 14:00:00,2024-05-16 18:00:00,"SMF",1,0
"20839",2024-05-16 15:00:00,2024-05-16 19:00:00,"SMF",1,0
"20840",2024-05-16 16:00:00,2024-05-16 20:00:00,"SMF",1,0
"20841",2024-05-16 17:00:00,2024-05-16 21:00:00,"SMF",1,0
"20842",2024-05-16 18:00:00,2024-05-16 22:00:00,"SMF",1,0
"20843",2024-05-16 19:00:00,2024-05-16 23:00:00,"SMF",1,0
"20844",2024-05-16 20:00:00,2024-05-17,"SMF",1,0
"20845",2024-05-16 21:00:00,2024-05-17 01:00:00,"SMF",1,0
"20846",2024-05-16 22:00:00,2024-05-17 02:00:00,"SMF",1,0
"20847",2024-05-16 23:00:00,2024-05-17 03:00:00,"SMF",1,0
"20848",2024-05-17,2024-05-17 04:00:00,"SMF",0,0
"20849",2024-05-17 01:00:00,2024-05-17 05:00:00,"SMF",0,0
"20850",2024-05-17 02:00:00,2024-05-17 06:00:00,"SMF",0,0
"20851",2024-05-17 03:00:00,2024-05-17 07:00:00,"SMF",0,0
"20852",2024-05-17 04:00:00,2024-05-17 08:00:00,"SMF",0,0
"20853",2024-05-17 05:00:00,2024-05-17 09:00:00,"SMF",0,4
"20854",2024-05-17 06:00:00,2024-05-17 10:00:00,"SMF",0,0
"20855",2024-05-17 07:00:00,2024-05-17 11:00:00,"SMF",0,0
"20856",2024-05-17 08:00:00,2024-05-17 12:00:00,"SMF",0,0
"20857",2024-05-17 09:00:00,2024-05-17 13:00:00,"SMF",1,0
"20858",2024-05-17 10:00:00,2024-05-17 14:00:00,"SMF",1,7
"20859",2024-05-17 11:00:00,2024-05-17 15:00:00,"SMF",1,4.75
"20860",2024-05-17 12:00:00,2024-05-17 16:00:00,"SMF",1,0
"20861",2024-05-17 13:00:00,2024-05-17 17:00:00,"SMF",1,0
"20862",2024-05-17 14:00:00,2024-05-17 18:00:00,"SMF",1,0
"20863",2024-05-17 15:00:00,2024-05-17 19:00:00,"SMF",1,0
"20864",2024-05-17 16:00:00,2024-05-17 20:00:00,"SMF",1,0
"20865",2024-05-17 17:00:00,2024-05-17 21:00:00,"SMF",1,0
"20866",2024-05-17 18:00:00,2024-05-17 22:00:00,"SMF",1,0
"20867",2024-05-17 19:00:00,2024-05-17 23:00:00,"SMF",1,0
"20868",2024-05-17 20:00:00,2024-05-18,"SMF",1,0
"20869",2024-05-17 21:00:00,2024-05-18 01:00:00,"SMF",1,0
"20870",2024-05-17 22:00:00,2024-05-18 02:00:00,"SMF",1,0
"20871",2024-05-17 23:00:00,2024-05-18 03:00:00,"SMF",1,0
"20872",2024-05-18,2024-05-18 04:00:00,"SMF",0,0
"20873",2024-05-18 01:00:00,2024-05-18 05:00:00,"SMF",0,0
"20874",2024-05-18 02:00:00,2024-05-18 06:00:00,"SMF",0,0
"20875",2024-05-18 03:00:00,2024-05-18 07:00:00,"SMF",0,0
"20876",2024-05-18 04:00:00,2024-05-18 08:00:00,"SMF",0,0
"20877",2024-05-18 05:00:00,2024-05-18 09:00:00,"SMF",0,0
"20878",2024-05-18 06:00:00,2024-05-18 10:00:00,"SMF",0,0
"20879",2024-05-18 07:00:00,2024-05-18 11:00:00,"SMF",0,0
"20880",2024-05-18 08:00:00,2024-05-18 12:00:00,"SMF",0,0
"20881",2024-05-18 09:00:00,2024-05-18 13:00:00,"SMF",1,0
"20882",2024-05-18 10:00:00,2024-05-18 14:00:00,"SMF",1,2
"20883",2024-05-18 11:00:00,2024-05-18 15:00:00,"SMF",1,0
"20884",2024-05-18 12:00:00,2024-05-18 16:00:00,"SMF",1,0
"20885",2024-05-18 13:00:00,2024-05-18 17:00:00,"SMF",1,0
"20886",2024-05-18 14:00:00,2024-05-18 18:00:00,"SMF",1,0
"20887",2024-05-18 15:00:00,2024-05-18 19:00:00,"SMF",1,0
"20888",2024-05-18 16:00:00,2024-05-18 20:00:00,"SMF",1,0
"20889",2024-05-18 17:00:00,2024-05-18 21:00:00,"SMF",1,0
"20890",2024-05-18 18:00:00,2024-05-18 22:00:00,"SMF",1,0
"20891",2024-05-18 19:00:00,2024-05-18 23:00:00,"SMF",1,2
"20892",2024-05-18 20:00:00,2024-05-19,"SMF",1,2
"20893",2024-05-18 21:00:00,2024-05-19 01:00:00,"SMF",1,7
"20894",2024-05-18 22:00:00,2024-05-19 02:00:00,"SMF",1,7
"20895",2024-05-18 23:00:00,2024-05-19 03:00:00,"SMF",1,7
"20896",2024-05-19,2024-05-19 04:00:00,"SMF",0,4
"20897",2024-05-19 01:00:00,2024-05-19 05:00:00,"SMF",0,2
"20898",2024-05-19 02:00:00,2024-05-19 06:00:00,"SMF",0,0
"20899",2024-05-19 03:00:00,2024-05-19 07:00:00,"SMF",0,0
"20900",2024-05-19 04:00:00,2024-05-19 08:00:00,"SMF",0,0
"20901",2024-05-19 05:00:00,2024-05-19 09:00:00,"SMF",0,0
"20902",2024-05-19 06:00:00,2024-05-19 10:00:00,"SMF",0,0
"20903",2024-05-19 07:00:00,2024-05-19 11:00:00,"SMF",0,0
"20904",2024-05-19 08:00:00,2024-05-19 12:00:00,"SMF",0,0
"20905",2024-05-19 09:00:00,2024-05-19 13:00:00,"SMF",1,2
"20906",2024-05-19 10:00:00,2024-05-19 14:00:00,"SMF",1,2
"20907",2024-05-19 11:00:00,2024-05-19 15:00:00,"SMF",1,7
"20908",2024-05-19 12:00:00,2024-05-19 16:00:00,"SMF",1,4
"20909",2024-05-19 13:00:00,2024-05-19 17:00:00,"SMF",1,2
"20910",2024-05-19 14:00:00,2024-05-19 18:00:00,"SMF",1,2
"20911",2024-05-19 15:00:00,2024-05-19 19:00:00,"SMF",1,2
"20912",2024-05-19 16:00:00,2024-05-19 20:00:00,"SMF",1,2
"20913",2024-05-19 17:00:00,2024-05-19 21:00:00,"SMF",1,2
"20914",2024-05-19 18:00:00,2024-05-19 22:00:00,"SMF",1,2
"20915",2024-05-19 19:00:00,2024-05-19 23:00:00,"SMF",1,0
"20916",2024-05-19 20:00:00,2024-05-20,"SMF",1,0
"20917",2024-05-19 21:00:00,2024-05-20 01:00:00,"SMF",1,0
"20918",2024-05-19 22:00:00,2024-05-20 02:00:00,"SMF",1,0
"20919",2024-05-19 23:00:00,2024-05-20 03:00:00,"SMF",1,0
"20920",2024-05-20,2024-05-20 04:00:00,"SMF",0,0
"20921",2024-05-20 01:00:00,2024-05-20 05:00:00,"SMF",0,0
"20922",2024-05-20 02:00:00,2024-05-20 06:00:00,"SMF",0,0
"20923",2024-05-20 03:00:00,2024-05-20 07:00:00,"SMF",0,0
"20924",2024-05-20 04:00:00,2024-05-20 08:00:00,"SMF",0,0
"20925",2024-05-20 05:00:00,2024-05-20 09:00:00,"SMF",0,0
"20926",2024-05-20 06:00:00,2024-05-20 10:00:00,"SMF",0,0
"20927",2024-05-20 07:00:00,2024-05-20 11:00:00,"SMF",0,0
"20928",2024-05-20 08:00:00,2024-05-20 12:00:00,"SMF",0,0
"20929",2024-05-20 09:00:00,2024-05-20 13:00:00,"SMF",1,0
